,applicant_id,race,gender,application_date,application_recieved,application_evaluation,certificate,mananger_review_data,interview_date,offer_date
265,207,native american,other,2019-08-02,2019-08-07,2019-08-16,2019-08-19,2019-08-19,2019-08-30,None
266,208,asian,other,2019-08-02,2019-08-07,2019-08-16,2019-08-19,2019-08-19,None,None
267,209,asian,female,2019-08-02,2019-08-07,2019-08-16,2019-08-19,2019-08-19,2019-08-30,2019-09-03
268,210,native american,male,2019-08-02,2019-08-07,2019-08-16,2019-08-19,2019-08-19,None,None
269,211,asian,other,2019-08-02,2019-08-07,2019-08-16,2019-08-19,2019-08-19,2019-08-30,2019-09-03
270,213,black,other,2019-08-02,2019-08-07,2019-08-16,2019-08-19,2019-08-19,None,None
271,214,black,female,2019-08-02,2019-08-07,2019-08-16,2019-08-19,2019-08-19,2019-08-30,2019-09-03
272,215,hispanic,other,2019-08-02,2019-08-07,2019-08-16,2019-08-19,2019-08-19,None,None
273,216,asian,other,2019-08-02,2019-08-07,2019-08-16,2019-08-19,2019-08-19,2019-08-30,2019-09-03
274,217,native hawaiian,male,2019-08-02,2019-08-07,2019-08-16,2019-08-19,2019-08-19,None,None
275,218,asian,female,2019-08-02,2019-08-07,2019-08-16,2019-08-19,None,None,None
276,219,hispanic,female,2019-08-02,2019-08-07,2019-08-16,2019-08-19,2019-08-19,None,None
277,220,white,other,2019-08-02,2019-08-07,2019-08-16,2019-08-19,2019-08-19,2019-08-30,2019-09-03
278,186,black,other,2019-08-02,2019-08-07,2019-08-16,2019-08-19,2019-08-19,None,None
279,222,native american,female,2019-08-02,2019-08-07,2019-08-16,2019-08-19,2019-08-19,2019-08-30,2019-09-03
280,206,native hawaiian,other,2019-08-02,2019-08-07,2019-08-16,2019-08-19,2019-08-19,None,None
281,205,hispanic,other,2019-08-02,2019-08-07,2019-08-16,2019-08-19,2019-08-19,2019-08-30,2019-09-03
282,212,native american,female,2019-08-02,2019-08-07,2019-08-16,2019-08-19,2019-08-19,None,None
283,203,native american,other,2019-08-02,2019-08-07,2019-08-16,2019-08-19,2019-08-19,2019-08-30,2019-09-03
284,188,asian,other,2019-08-02,2019-08-07,2019-08-16,2019-08-19,2019-08-19,None,None
285,204,asian,other,2019-08-02,2019-08-07,2019-08-16,2019-08-19,2019-08-19,2019-08-30,None
286,190,hispanic,other,2019-08-02,2019-08-07,2019-08-16,2019-08-19,None,None,None
287,191,white,male,2019-08-02,2019-08-07,2019-08-16,2019-08-19,2019-08-19,2019-08-30,2019-09-03
288,192,hispanic,male,2019-08-02,2019-08-07,2019-08-16,2019-08-19,2019-08-19,None,None
289,193,asian,other,2019-08-02,2019-08-07,2019-08-16,2019-08-19,2019-08-19,2019-08-30,2019-09-03
290,194,black,female,2019-08-02,2019-08-07,2019-08-16,2019-08-19,2019-08-19,None,None
291,195,hispanic,female,2019-08-02,2019-08-07,2019-08-16,2019-08-19,2019-08-19,2019-08-30,2019-09-03
292,189,hispanic,other,2019-08-02,2019-08-07,2019-08-16,2019-08-19,2019-08-19,None,None
293,197,white,other,2019-08-02,2019-08-07,2019-08-16,2019-08-19,2019-08-19,2019-08-30,2019-09-03
294,198,black,male,2019-08-02,2019-08-07,2019-08-16,2019-08-19,2019-08-19,None,None
295,199,black,female,2019-08-02,2019-08-07,2019-08-16,2019-08-19,2019-08-19,2019-08-30,None
296,200,asian,other,2019-08-02,2019-08-07,2019-08-16,2019-08-19,2019-08-19,None,None
297,201,asian,male,2019-08-02,2019-08-07,2019-08-16,2019-08-19,None,None,None
298,202,asian,female,2019-08-02,2019-08-07,2019-08-16,2019-08-19,2019-08-19,None,None
299,196,hispanic,male,2019-08-02,2019-08-07,2019-08-16,2019-08-19,2019-08-19,2019-08-30,2019-09-03
300,396,asian,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
301,397,native american,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
302,398,black,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
303,399,hispanic,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
304,400,native american,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
305,401,black,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,None
306,402,native hawaiian,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
307,406,native american,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
308,404,black,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,None,None,None
309,405,native hawaiian,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
310,407,native hawaiian,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
311,408,native hawaiian,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
312,409,white,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
313,410,black,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
314,395,native american,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
315,403,asian,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,None
316,394,white,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
317,377,white,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
318,392,asian,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
319,411,hispanic,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,None,None,None
320,378,hispanic,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
321,379,native american,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
322,380,native american,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
323,381,native hawaiian,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
324,382,black,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
325,383,hispanic,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,None
326,384,white,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
327,385,asian,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
328,386,black,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
329,387,asian,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
330,388,white,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,None,None,None
331,389,native american,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
332,390,native hawaiian,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
333,391,black,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
334,393,black,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
335,412,asian,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,None
336,449,hispanic,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
337,414,white,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
338,435,hispanic,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
339,436,black,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
340,437,white,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
341,438,white,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,None,None,None
342,439,native hawaiian,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
343,440,native hawaiian,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
344,441,native hawaiian,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
345,442,white,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,None
346,443,native hawaiian,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
347,444,asian,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
348,445,black,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
349,446,black,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
350,447,white,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
351,448,black,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
352,376,native american,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,None,None,None
353,434,white,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
354,433,native american,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
355,432,white,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,None
356,431,white,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
357,415,native american,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
358,416,black,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
359,417,hispanic,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
360,418,asian,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
361,419,native american,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
362,420,white,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
363,421,white,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,None,None,None
364,413,native hawaiian,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
365,422,native hawaiian,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,None
366,424,black,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
367,425,black,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
368,426,native american,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
369,427,native american,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
370,428,black,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
371,429,asian,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
372,430,asian,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
373,423,white,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
374,375,black,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,None,None,None
375,337,hispanic,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,None
376,373,white,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
377,320,native hawaiian,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
378,321,native american,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
379,322,hispanic,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
380,323,hispanic,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
381,324,black,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
382,325,white,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
383,326,native hawaiian,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
384,327,native hawaiian,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
385,328,white,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,None,None,None
386,329,native american,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
387,330,hispanic,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
388,331,black,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
389,332,black,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
390,333,hispanic,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
391,334,native hawaiian,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
392,319,hispanic,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
393,335,hispanic,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
394,318,white,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
395,316,native american,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,None
396,301,asian,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,None,None,None
397,302,black,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
398,303,native american,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
399,304,asian,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
400,305,native hawaiian,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
401,306,hispanic,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
402,307,asian,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
403,308,black,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
404,309,white,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
405,310,native hawaiian,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,None
406,311,white,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
407,312,asian,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,None,None,None
408,313,white,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
409,314,native hawaiian,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
410,315,white,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
411,317,native hawaiian,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
412,336,black,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
413,300,native hawaiian,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
414,338,black,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
415,358,black,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,None
416,359,black,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
417,360,hispanic,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
418,361,hispanic,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,None,None,None
419,362,white,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
420,363,asian,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
421,364,native american,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
422,365,white,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
423,366,asian,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
424,367,native american,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
425,368,native hawaiian,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,None
426,369,hispanic,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
427,370,native american,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
428,371,native american,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
429,372,white,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,None,None,None
430,357,native american,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
431,356,native hawaiian,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
432,374,native hawaiian,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
433,354,native american,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
434,355,native hawaiian,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
435,339,native hawaiian,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,None
436,340,hispanic,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
437,341,hispanic,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
438,342,native american,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
439,344,black,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
440,345,native american,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,None,None,None
441,343,hispanic,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
442,347,black,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
443,348,black,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
444,349,native hawaiian,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
445,350,white,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,None
446,351,hispanic,male,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
447,352,hispanic,other,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
448,353,native hawaiian,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,None,None
449,346,black,female,2019-08-03,2019-08-08,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
450,552,hispanic,female,2019-08-04,2019-08-09,2019-08-19,2019-08-20,2019-08-20,None,None
451,547,white,other,2019-08-04,2019-08-09,2019-08-19,2019-08-20,None,None,None
452,548,hispanic,male,2019-08-04,2019-08-09,2019-08-19,2019-08-20,2019-08-20,None,None
453,549,native american,other,2019-08-04,2019-08-09,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
454,550,native hawaiian,other,2019-08-04,2019-08-09,2019-08-19,2019-08-20,2019-08-20,None,None
455,551,hispanic,male,2019-08-04,2019-08-09,2019-08-19,2019-08-20,2019-08-20,2019-09-03,None
456,553,native hawaiian,female,2019-08-04,2019-08-09,2019-08-19,2019-08-20,2019-08-20,None,None
457,560,white,female,2019-08-04,2019-08-09,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
458,555,hispanic,male,2019-08-04,2019-08-09,2019-08-19,2019-08-20,2019-08-20,None,None
459,556,white,male,2019-08-04,2019-08-09,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
460,557,hispanic,female,2019-08-04,2019-08-09,2019-08-19,2019-08-20,2019-08-20,None,None
461,558,native hawaiian,other,2019-08-04,2019-08-09,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
462,559,white,other,2019-08-04,2019-08-09,2019-08-19,2019-08-20,None,None,None
463,546,white,female,2019-08-04,2019-08-09,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
464,554,hispanic,male,2019-08-04,2019-08-09,2019-08-19,2019-08-20,2019-08-20,None,None
465,545,asian,female,2019-08-04,2019-08-09,2019-08-19,2019-08-20,2019-08-20,2019-09-03,None
466,537,asian,other,2019-08-04,2019-08-09,2019-08-19,2019-08-20,2019-08-20,None,None
467,543,native american,female,2019-08-04,2019-08-09,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
468,527,white,female,2019-08-04,2019-08-09,2019-08-19,2019-08-20,2019-08-20,None,None
469,528,native hawaiian,male,2019-08-04,2019-08-09,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
470,529,black,male,2019-08-04,2019-08-09,2019-08-19,2019-08-20,2019-08-20,None,None
471,530,white,other,2019-08-04,2019-08-09,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
472,531,native hawaiian,male,2019-08-04,2019-08-09,2019-08-19,2019-08-20,2019-08-20,None,None
473,532,native american,other,2019-08-04,2019-08-09,2019-08-19,2019-08-20,None,None,None
474,533,asian,other,2019-08-04,2019-08-09,2019-08-19,2019-08-20,2019-08-20,None,None
475,544,asian,female,2019-08-04,2019-08-09,2019-08-19,2019-08-20,2019-08-20,2019-09-03,None
476,534,white,male,2019-08-04,2019-08-09,2019-08-19,2019-08-20,2019-08-20,None,None
477,536,white,male,2019-08-04,2019-08-09,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
478,561,black,male,2019-08-04,2019-08-09,2019-08-19,2019-08-20,2019-08-20,None,None
479,538,native american,female,2019-08-04,2019-08-09,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
480,539,native hawaiian,other,2019-08-04,2019-08-09,2019-08-19,2019-08-20,2019-08-20,None,None
481,540,black,male,2019-08-04,2019-08-09,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
482,541,white,female,2019-08-04,2019-08-09,2019-08-19,2019-08-20,2019-08-20,None,None
483,542,black,other,2019-08-04,2019-08-09,2019-08-19,2019-08-20,2019-08-20,2019-09-03,2019-09-05
484,535,black,male,2019-08-04,2019-08-09,2019-08-19,2019-08-20,None,None,None
